Fecha,Close,Ticker
2019-08-23,144.169998,GLD
2019-08-23,145.309998,VTI
2019-08-23,145.960007,TLT
2019-08-23,177.75,META
2019-08-23,182.070007,QQQ
2019-08-23,261.570007,VOO
2019-08-23,284.5,CSPX.L
2019-08-26,4.13625,NVDA
2019-08-26,14.333333,TSLA
2019-08-26,26.35,XLF
2019-08-26,39.119999,XLK
2019-08-26,47.189999,IEMG
2019-08-26,51.622501,AAPL
2019-08-26,58.558998,GOOGL
2019-08-26,62.470001,EFA
2019-08-26,88.443497,AMZN
2019-08-26,135.449997,MSFT
2019-08-26,144.190002,GLD
2019-08-26,145.369995,TLT
2019-08-26,146.779999,VTI
2019-08-26,180.360001,META
2019-08-26,184.820007,QQQ
2019-08-26,264.470001,VOO
2019-08-27,4.045,NVDA
2019-08-27,14.272,TSLA
2019-08-27,26.190001,XLF
2019-08-27,39.060001,XLK
2019-08-27,47.259998,IEMG
2019-08-27,51.040001,AAPL
2019-08-27,58.541,GOOGL
2019-08-27,62.419998,EFA
2019-08-27,88.091499,AMZN
2019-08-27,135.740005,MSFT
2019-08-27,145.570007,GLD
2019-08-27,146.100006,VTI
2019-08-27,147.610001,TLT
2019-08-27,181.300003,META
2019-08-27,184.429993,QQQ
2019-08-27,263.429993,VOO
2019-08-27,284.589996,CSPX.L
2019-08-28,4.0305,NVDA
2019-08-28,14.372667,TSLA
2019-08-28,26.43,XLF
2019-08-28,39.095001,XLK
2019-08-28,47.389999,IEMG
2019-08-28,51.3825,AAPL
2019-08-28,58.6875,GOOGL
2019-08-28,62.419998,EFA
2019-08-28,88.212502,AMZN
2019-08-28,135.559998,MSFT
2019-08-28,145.160004,GLD
2019-08-28,147.139999,VTI
2019-08-28,147.800003,TLT
2019-08-28,181.759995,META
2019-08-28,185.089996,QQQ
2019-08-28,265.26001,VOO
2019-08-28,285.100006,CSPX.L
2019-08-29,4.175,NVDA
2019-08-29,14.780667,TSLA
2019-08-29,26.83,XLF
2019-08-29,39.775002,XLK
2019-08-29,47.939999,IEMG
2019-08-29,52.252499,AAPL
2019-08-29,59.712002,GOOGL
2019-08-29,62.959999,EFA
2019-08-29,89.32,AMZN
2019-08-29,138.119995,MSFT
2019-08-29,144.119995,GLD
2019-08-29,147.240005,TLT
2019-08-29,149.089996,VTI
2019-08-29,185.570007,META
2019-08-29,187.919998,QQQ
2019-08-29,268.709991,VOO
2019-08-29,289.059998,CSPX.L
2019-08-30,4.18775,NVDA
2019-08-30,15.040667,TSLA
2019-08-30,26.92,XLF
2019-08-30,39.764999,XLK
2019-08-30,48.27,IEMG
2019-08-30,52.185001,AAPL
2019-08-30,59.526501,GOOGL
2019-08-30,63.209999,EFA
2019-08-30,88.814499,AMZN
2019-08-30,137.860001,MSFT
2019-08-30,143.75,GLD
2019-08-30,147.279999,TLT
2019-08-30,149.039993,VTI
2019-08-30,185.669998,META
2019-08-30,187.470001,QQQ
2019-08-30,268.600006,VOO
2019-08-30,288.880005,CSPX.L
2019-09-02,288.220001,CSPX.L
2019-09-03,4.10425,NVDA
2019-09-03,15.000667,TSLA
2019-09-03,26.639999,XLF
2019-09-03,39.279999,XLK
2019-09-03,47.98,IEMG
2019-09-03,51.424999,AAPL
2019-09-03,58.477501,GOOGL
2019-09-03,63.09,EFA
2019-09-03,89.491997,AMZN
2019-09-03,136.039993,MSFT
2019-09-03,145.75,GLD
2019-09-03,147.210007,TLT
2019-09-03,148.070007,VTI
2019-09-03,182.389999,META
2019-09-03,185.649994,QQQ
2019-09-03,267.109985,VOO
2019-09-03,287.130005,CSPX.L
2019-09-04,4.219,NVDA
2019-09-04,14.712,TSLA
2019-09-04,26.9,XLF
2019-09-04,39.950001,XLK
2019-09-04,48.810001,IEMG
2019-09-04,52.297501,AAPL
2019-09-04,59.113499,GOOGL
2019-09-04,63.98,EFA
2019-09-04,90.030998,AMZN
2019-09-04,137.630005,MSFT
2019-09-04,146.660004,GLD
2019-09-04,147.429993,TLT
2019-09-04,149.649994,VTI
2019-09-04,187.139999,META
2019-09-04,188.330002,QQQ
2019-09-04,269.970001,VOO
2019-09-04,290.079987,CSPX.L
2019-09-05,4.4935,NVDA
2019-09-05,15.305333,TSLA
2019-09-05,27.450001,XLF
2019-09-05,40.785,XLK
2019-09-05,49.369999,IEMG
2019-09-05,53.32,AAPL
2019-09-05,60.609501,GOOGL
2019-09-05,64.32,EFA
2019-09-05,92.036003,AMZN
2019-09-05,140.050003,MSFT
2019-09-05,143.139999,GLD
2019-09-05,144.759995,TLT
2019-09-05,151.649994,VTI
2019-09-05,190.899994,META
2019-09-05,191.779999,QQQ
2019-09-05,273.540009,VOO
2019-09-05,294.890015,CSPX.L
2019-09-06,4.46625,NVDA
2019-09-06,15.163333,TSLA
2019-09-06,27.440001,XLF
2019-09-06,40.75,XLK
2019-09-06,49.549999,IEMG
2019-09-06,53.314999,AAPL
2019-09-06,60.316002,GOOGL
2019-09-06,64.529999,EFA
2019-09-06,91.675499,AMZN
2019-09-06,139.100006,MSFT
2019-09-06,141.919998,GLD
2019-09-06,145.789993,TLT
2019-09-06,151.679993,VTI
2019-09-06,187.490005,META
2019-09-06,191.589996,QQQ
2019-09-06,273.73999,VOO
2019-09-06,294.910004,CSPX.L
2019-09-09,4.5125,NVDA
2019-09-09,15.452667,TSLA
2019-09-09,27.860001,XLF
2019-09-09,40.445,XLK
2019-09-09,49.68,IEMG
2019-09-09,53.5425,AAPL
2019-09-09,60.2635,GOOGL
2019-09-09,64.720001,EFA
2019-09-09,91.567497,AMZN
2019-09-09,137.520004,MSFT
2019-09-09,141.389999,GLD
2019-09-09,143.199997,TLT
2019-09-09,151.770004,VTI
2019-09-09,188.759995,META
2019-09-09,191.190002,QQQ
2019-09-09,273.809998,VOO
2019-09-09,295.279999,CSPX.L
2019-09-10,4.5795,NVDA
2019-09-10,15.702667,TSLA
2019-09-10,27.959999,XLF
2019-09-10,40.240002,XLK
2019-09-10,49.709999,IEMG
2019-09-10,54.174999,AAPL
2019-09-10,60.285,GOOGL
2019-09-10,64.830002,EFA
2019-09-10,91.027496,AMZN
2019-09-10,136.080002,MSFT
2019-09-10,140.179993,GLD
2019-09-10,140.690002,TLT
2019-09-10,151.919998,VTI
2019-09-10,186.169998,META
2019-09-10,190.639999,QQQ
2019-09-10,273.869995,VOO
2019-09-10,292.820007,CSPX.L
2019-09-11,4.60825,NVDA
2019-09-11,16.473333,TSLA
2019-09-11,28.120001,XLF
2019-09-11,40.66,XLK
2019-09-11,50.09,IEMG
2019-09-11,55.897499,AAPL
2019-09-11,61.0,GOOGL
2019-09-11,65.190002,EFA
2019-09-11,91.149498,AMZN
2019-09-11,136.119995,MSFT
2019-09-11,140.440002,TLT
2019-09-11,141.029999,GLD
2019-09-11,153.160004,VTI
2019-09-11,188.490005,META
2019-09-11,192.429993,QQQ
2019-09-11,275.839996,VOO
2019-09-11,295.920013,CSPX.L
2019-09-12,4.60675,NVDA
2019-09-12,16.391333,TSLA
2019-09-12,28.27,XLF
2019-09-12,40.880001,XLK
2019-09-12,50.43,IEMG
2019-09-12,55.772499,AAPL
2019-09-12,61.748501,GOOGL
2019-09-12,65.57,EFA
2019-09-12,92.177498,AMZN
2019-09-12,137.520004,MSFT
2019-09-12,139.520004,TLT
2019-09-12,141.320007,GLD
2019-09-12,153.619995,VTI
2019-09-12,187.470001,META
2019-09-12,193.229996,QQQ
2019-09-12,276.649994,VOO
2019-09-12,297.959991,CSPX.L
2019-09-13,4.5485,NVDA
2019-09-13,16.346666,TSLA
2019-09-13,28.49,XLF
2019-09-13,40.580002,XLK
2019-09-13,50.68,IEMG
2019-09-13,54.6875,AAPL
2019-09-13,62.001499,GOOGL
2019-09-13,65.940002,EFA
2019-09-13,91.967003,AMZN
2019-09-13,136.539993,TLT
2019-09-13,137.320007,MSFT
2019-09-13,140.149994,GLD
2019-09-13,153.470001,VTI
2019-09-13,187.190002,META
2019-09-13,192.539993,QQQ
2019-09-13,276.579987,VOO
2019-09-13,298.179993,CSPX.L
2019-09-16,4.50525,NVDA
2019-09-16,16.187332,TSLA
2019-09-16,28.389999,XLF
2019-09-16,40.48,XLK
2019-09-16,50.310001,IEMG
2019-09-16,54.974998,AAPL
2019-09-16,61.581501,GOOGL
2019-09-16,65.349998,EFA
2019-09-16,90.391998,AMZN
2019-09-16,136.330002,MSFT
2019-09-16,138.279999,TLT
2019-09-16,141.320007,GLD
2019-09-16,152.460007,VTI
2019-09-16,186.220001,META
2019-09-16,191.679993,QQQ
2019-09-16,275.670013,VOO
2019-09-16,296.570007,CSPX.L
2019-09-17,4.52675,NVDA
2019-09-17,16.319332,TSLA
2019-09-17,28.42,XLF
2019-09-17,40.645,XLK
2019-09-17,50.279999,IEMG
2019-09-17,55.174999,AAPL
2019-09-17,61.493999,GOOGL
2019-09-17,65.57,EFA
2019-09-17,91.127502,AMZN
2019-09-17,137.389999,MSFT
2019-09-17,139.029999,TLT
2019-09-17,141.600006,GLD
2019-09-17,152.830002,VTI
2019-09-17,188.080002,META
2019-09-17,192.600006,QQQ
2019-09-17,276.420013,VOO
2019-09-17,296.76001,CSPX.L
2019-09-18,4.4995,NVDA
2019-09-18,16.232668,TSLA
2019-09-18,28.52,XLF
2019-09-18,40.639999,XLK
2019-09-18,50.07,IEMG
2019-09-18,55.692501,AAPL
2019-09-18,61.6325,GOOGL
2019-09-18,65.489998,EFA
2019-09-18,90.873001,AMZN
2019-09-18,138.520004,MSFT
2019-09-18,139.619995,TLT
2019-09-18,140.710007,GLD
2019-09-18,152.809998,VTI
2019-09-18,188.139999,META
2019-09-18,192.520004,QQQ
2019-09-18,276.589996,VOO
2019-09-18,296.579987,CSPX.L
2019-09-19,4.4235,NVDA
2019-09-19,16.440001,TSLA
2019-09-19,28.389999,XLF
2019-09-19,40.73,XLK
2019-09-19,49.849998,IEMG
2019-09-19,55.240002,AAPL
2019-09-19,61.9375,GOOGL
2019-09-19,65.709999,EFA
2019-09-19,91.074997,AMZN
2019-09-19,140.039993,TLT
2019-09-19,141.070007,MSFT
2019-09-19,141.279999,GLD
2019-09-19,152.710007,VTI
2019-09-19,190.139999,META
2019-09-19,192.839996,QQQ
2019-09-19,276.529999,VOO
2019-09-19,299.0,CSPX.L
2019-09-20,4.31725,NVDA
2019-09-20,16.041332,TSLA
2019-09-20,28.08,XLF
2019-09-20,40.130001,XLK
2019-09-20,49.919998,IEMG
2019-09-20,54.432499,AAPL
2019-09-20,61.492001,GOOGL
2019-09-20,65.559998,EFA
2019-09-20,89.708,AMZN
2019-09-20,139.440002,MSFT
2019-09-20,141.889999,TLT
2019-09-20,142.949997,GLD
2019-09-20,152.039993,VTI
2019-09-20,189.929993,META
2019-09-20,190.800003,QQQ
2019-09-20,275.049988,VOO
2019-09-20,297.98999,CSPX.L
2019-09-23,4.371,NVDA
2019-09-23,16.082001,TSLA
2019-09-23,28.129999,XLF
2019-09-23,40.255001,XLK
2019-09-23,50.009998,IEMG
2019-09-23,54.68,AAPL
2019-09-23,61.734501,GOOGL
2019-09-23,65.389999,EFA
2019-09-23,89.264999,AMZN
2019-09-23,139.139999,MSFT
2019-09-23,141.860001,TLT
2019-09-23,143.75,GLD
2019-09-23,152.119995,VTI
2019-09-23,186.820007,META
2019-09-23,190.5,QQQ
2019-09-23,275.23999,VOO
2019-09-23,296.26001,CSPX.L
2019-09-24,4.31325,NVDA
2019-09-24,14.880667,TSLA
2019-09-24,27.860001,XLF
2019-09-24,39.865002,XLK
2019-09-24,49.509998,IEMG
2019-09-24,54.419998,AAPL
2019-09-24,60.9165,GOOGL
2019-09-24,65.139999,EFA
2019-09-24,87.080498,AMZN
2019-09-24,137.380005,MSFT
2019-09-24,143.570007,TLT
2019-09-24,144.509995,GLD
2019-09-24,150.710007,VTI
2019-09-24,181.279999,META
2019-09-24,187.970001,QQQ
2019-09-24,272.959991,VOO
2019-09-24,296.100006,CSPX.L
2019-09-25,4.45575,NVDA
2019-09-25,15.246667,TSLA
2019-09-25,28.09,XLF
2019-09-25,40.34,XLK
2019-09-25,49.450001,IEMG
2019-09-25,55.2575,AAPL
2019-09-25,62.297001,GOOGL
2019-09-25,64.949997,EFA
2019-09-25,88.416496,AMZN
2019-09-25,139.360001,MSFT
2019-09-25,141.470001,TLT
2019-09-25,141.830002,GLD
2019-09-25,151.660004,VTI
2019-09-25,182.800003,META
2019-09-25,190.080002,QQQ
2019-09-25,274.630005,VOO
2019-09-25,294.269989,CSPX.L
2019-09-26,4.4335,NVDA
2019-09-26,16.170668,TSLA
2019-09-26,27.959999,XLF
2019-09-26,40.384998,XLK
2019-09-26,49.450001,IEMG
2019-09-26,54.9725,AAPL
2019-09-26,62.114498,GOOGL
2019-09-26,65.190002,EFA
2019-09-26,86.991997,AMZN
2019-09-26,139.539993,MSFT
2019-09-26,141.789993,GLD
2019-09-26,142.380005,TLT
2019-09-26,151.199997,VTI
2019-09-26,180.110001,META
2019-09-26,189.380005,QQQ
2019-09-26,272.790009,VOO
2019-09-26,293.850006,CSPX.L
2019-09-27,4.294,NVDA
2019-09-27,16.142,TSLA
2019-09-27,28.07,XLF
2019-09-27,39.845001,XLK
2019-09-27,48.830002,IEMG
2019-09-27,54.705002,AAPL
2019-09-27,61.297501,GOOGL
2019-09-27,64.970001,EFA
2019-09-27,86.272499,AMZN
2019-09-27,137.729996,MSFT
2019-09-27,141.059998,GLD
2019-09-27,142.729996,TLT
2019-09-27,150.300003,VTI
2019-09-27,177.100006,META
2019-09-27,187.029999,QQQ
2019-09-27,271.26001,VOO
2019-09-27,295.48999,CSPX.L
2019-09-30,4.35175,NVDA
2019-09-30,16.058001,TSLA
2019-09-30,28.0,XLF
2019-09-30,40.264999,XLK
2019-09-30,49.02,IEMG
2019-09-30,55.9925,AAPL
2019-09-30,61.056999,GOOGL
2019-09-30,65.209999,EFA
2019-09-30,86.795502,AMZN
2019-09-30,138.869995,GLD
2019-09-30,139.029999,MSFT
2019-09-30,143.080002,TLT
2019-09-30,151.0,VTI
2019-09-30,178.080002,META
2019-09-30,188.809998,QQQ
2019-09-30,272.600006,VOO
2019-09-30,294.880005,CSPX.L
2019-10-01,4.35,NVDA
2019-10-01,16.312668,TSLA
2019-10-01,27.41,XLF
2019-10-01,39.889999,XLK
2019-10-01,48.77,IEMG
2019-10-01,56.147499,AAPL
2019-10-01,60.299999,GOOGL
2019-10-01,64.57,EFA
2019-10-01,86.782501,AMZN
2019-10-01,137.070007,MSFT
2019-10-01,139.630005,GLD
2019-10-01,143.259995,TLT
2019-10-01,149.029999,VTI
2019-10-01,175.809998,META
2019-10-01,187.270004,QQQ
2019-10-01,269.320007,VOO
2019-10-01,293.359985,CSPX.L
2019-10-02,4.326,NVDA
2019-10-02,16.208668,TSLA
2019-10-02,26.85,XLF
2019-10-02,39.139999,XLK
2019-10-02,48.380001,IEMG
2019-10-02,54.740002,AAPL
2019-10-02,58.896,GOOGL
2019-10-02,63.25,EFA
2019-10-02,85.661499,AMZN
2019-10-02,134.649994,MSFT
2019-10-02,141.259995,GLD
2019-10-02,143.610001,TLT
2019-10-02,146.610001,VTI
2019-10-02,174.600006,META
2019-10-02,184.050003,QQQ
2019-10-02,264.570007,VOO
2019-10-02,285.670013,CSPX.L
2019-10-03,4.53275,NVDA
2019-10-03,15.535333,TSLA
2019-10-03,26.959999,XLF
2019-10-03,39.619999,XLK
2019-10-03,49.009998,IEMG
2019-10-03,55.205002,AAPL
2019-10-03,59.4715,GOOGL
2019-10-03,63.669998,EFA
2019-10-03,86.221001,AMZN
2019-10-03,136.279999,MSFT
2019-10-03,141.899994,GLD
2019-10-03,144.919998,TLT
2019-10-03,147.800003,VTI
2019-10-03,179.380005,META
2019-10-03,186.070007,QQQ
2019-10-03,266.670013,VOO
2019-10-03,286.279999,CSPX.L
2019-10-04,4.54925,NVDA
2019-10-04,15.428667,TSLA
2019-10-04,27.459999,XLF
2019-10-04,40.275002,XLK
2019-10-04,49.220001,IEMG
2019-10-04,56.752499,AAPL
2019-10-04,60.548,GOOGL
2019-10-04,64.169998,EFA
2019-10-04,86.982498,AMZN
2019-10-04,138.119995,MSFT
2019-10-04,141.899994,GLD
2019-10-04,145.990005,TLT
2019-10-04,149.729996,VTI
2019-10-04,180.449997,META
2019-10-04,188.809998,QQQ
2019-10-04,270.369995,VOO
2019-10-04,290.720001,CSPX.L
2019-10-07,4.60825,NVDA
2019-10-07,15.848,TSLA
2019-10-07,27.32,XLF
2019-10-07,40.105,XLK
2019-10-07,48.779999,IEMG
2019-10-07,56.764999,AAPL
2019-10-07,60.412498,GOOGL
2019-10-07,64.089996,EFA
2019-10-07,86.633003,AMZN
2019-10-07,137.119995,MSFT
2019-10-07,140.690002,GLD
2019-10-07,144.779999,TLT
2019-10-07,149.139999,VTI
2019-10-07,179.679993,META
2019-10-07,188.240005,QQQ
2019-10-07,269.209991,VOO
2019-10-07,292.5,CSPX.L
2019-10-08,4.43075,NVDA
2019-10-08,16.003332,TSLA
2019-10-08,26.780001,XLF
2019-10-08,39.369999,XLK
2019-10-08,48.450001,IEMG
2019-10-08,56.099998,AAPL
2019-10-08,59.5065,GOOGL
2019-10-08,63.490002,EFA
2019-10-08,85.275497,AMZN
2019-10-08,135.669998,MSFT
2019-10-08,141.919998,GLD
2019-10-08,145.169998,TLT
2019-10-08,146.729996,VTI
2019-10-08,177.75,META
2019-10-08,185.419998,QQQ
2019-10-08,265.029999,VOO
2019-10-08,286.910004,CSPX.L
2019-10-09,4.51775,NVDA
2019-10-09,16.302,TSLA
2019-10-09,27.030001,XLF
2019-10-09,39.955002,XLK
2019-10-09,48.830002,IEMG
2019-10-09,56.7575,AAPL
2019-10-09,60.119999,GOOGL
2019-10-09,63.950001,EFA
2019-10-09,86.099503,AMZN
2019-10-09,138.240005,MSFT
2019-10-09,142.050003,GLD
2019-10-09,144.350006,TLT
2019-10-09,148.080002,VTI
2019-10-09,179.850006,META
2019-10-09,187.229996,QQQ
2019-10-09,267.5,VOO
2019-10-09,288.519989,CSPX.L
2019-10-10,4.57575,NVDA
2019-10-10,16.316,TSLA
2019-10-10,27.309999,XLF
2019-10-10,40.23,XLK
2019-10-10,49.290001,IEMG
2019-10-10,57.522499,AAPL
2019-10-10,60.473499,GOOGL
2019-10-10,64.400002,EFA
2019-10-10,86.013,AMZN
2019-10-10,139.100006,MSFT
2019-10-10,140.809998,GLD
2019-10-10,142.199997,TLT
2019-10-10,149.029999,VTI
2019-10-10,180.029999,META
2019-10-10,188.679993,QQQ
2019-10-10,269.320007,VOO
2019-10-10,291.839996,CSPX.L
2019-10-11,4.64975,NVDA
2019-10-11,16.525999,TSLA
2019-10-11,27.65,XLF
2019-10-11,40.785,XLK
2019-10-11,50.029999,IEMG
2019-10-11,59.052502,AAPL
2019-10-11,60.7855,GOOGL
2019-10-11,65.550003,EFA
2019-10-11,86.596001,AMZN
2019-10-11,139.679993,MSFT
2019-10-11,140.029999,GLD
2019-10-11,140.440002,TLT
2019-10-11,150.630005,VTI
2019-10-11,184.190002,META
2019-10-11,191.110001,QQQ
2019-10-11,272.130005,VOO
2019-10-11,296.480011,CSPX.L
2019-10-14,4.66325,NVDA
2019-10-14,17.130667,TSLA
2019-10-14,27.690001,XLF
2019-10-14,40.759998,XLK
2019-10-14,49.900002,IEMG
2019-10-14,58.967499,AAPL
2019-10-14,60.8885,GOOGL
2019-10-14,65.279999,EFA
2019-10-14,86.821503,AMZN
2019-10-14,139.550003,MSFT
2019-10-14,140.589996,GLD
2019-10-14,141.460007,TLT
2019-10-14,150.490005,VTI
2019-10-14,183.279999,META
2019-10-14,191.089996,QQQ
2019-10-14,271.880005,VOO
2019-10-14,294.309998,CSPX.L
2019-10-15,4.90925,NVDA
2019-10-15,17.192667,TSLA
2019-10-15,28.09,XLF
2019-10-15,41.209999,XLK
2019-10-15,50.279999,IEMG
2019-10-15,58.830002,AAPL
2019-10-15,62.112,GOOGL
2019-10-15,66.040001,EFA
2019-10-15,88.369003,AMZN
2019-10-15,139.610001,GLD
2019-10-15,139.75,TLT
2019-10-15,141.570007,MSFT
2019-10-15,151.970001,VTI
2019-10-15,188.889999,META
2019-10-15,193.520004,QQQ
2019-10-15,274.51001,VOO
2019-10-15,297.0,CSPX.L
2019-10-16,4.85525,NVDA
2019-10-16,17.316668,TSLA
2019-10-16,28.02,XLF
2019-10-16,40.924999,XLK
2019-10-16,50.419998,IEMG
2019-10-16,58.592499,AAPL
2019-10-16,62.150002,GOOGL
2019-10-16,66.139999,EFA
2019-10-16,88.871498,AMZN
2019-10-16,139.919998,TLT
2019-10-16,140.410004,GLD
2019-10-16,140.410004,MSFT
2019-10-16,151.690002,VTI
2019-10-16,189.550003,META
2019-10-16,193.039993,QQQ
2019-10-16,274.079987,VOO
2019-10-16,296.290009,CSPX.L
2019-10-17,4.85725,NVDA
2019-10-17,17.464666,TSLA
2019-10-17,28.040001,XLF
2019-10-17,40.845001,XLK
2019-10-17,50.610001,IEMG
2019-10-17,58.82,AAPL
2019-10-17,62.639999,GOOGL
2019-10-17,66.300003,EFA
2019-10-17,89.374001,AMZN
2019-10-17,139.580002,TLT
2019-10-17,139.690002,MSFT
2019-10-17,140.610001,GLD
2019-10-17,152.190002,VTI
2019-10-17,190.389999,META
2019-10-17,193.550003,QQQ
2019-10-17,274.820007,VOO
2019-10-17,296.859985,CSPX.L
2019-10-18,4.76225,NVDA
2019-10-18,17.129999,TSLA
2019-10-18,28.110001,XLF
2019-10-18,40.455002,XLK
2019-10-18,50.389999,IEMG
2019-10-18,59.102501,AAPL
2019-10-18,62.220501,GOOGL
2019-10-18,66.269997,EFA
2019-10-18,87.875504,AMZN
2019-10-18,137.410004,MSFT
2019-10-18,139.580002,TLT
2019-10-18,140.460007,GLD
2019-10-18,151.580002,VTI
2019-10-18,185.850006,META
2019-10-18,191.690002,QQQ
2019-10-18,273.690002,VOO
2019-10-18,296.440002,CSPX.L
2019-10-21,4.90025,NVDA
2019-10-21,16.9,TSLA
2019-10-21,28.5,XLF
2019-10-21,40.889999,XLK
2019-10-21,50.919998,IEMG
2019-10-21,60.127499,AAPL
2019-10-21,62.214001,GOOGL
2019-10-21,66.629997,EFA
2019-10-21,89.282997,AMZN
2019-10-21,138.429993,MSFT
2019-10-21,138.529999,TLT
2019-10-21,139.789993,GLD
2019-10-21,152.570007,VTI
2019-10-21,189.759995,META
2019-10-21,193.389999,QQQ
2019-10-21,275.600006,VOO
2019-10-21,297.600006,CSPX.L
2019-10-22,4.89025,NVDA
2019-10-22,17.038668,TSLA
2019-10-22,28.42,XLF
2019-10-22,40.34,XLK
2019-10-22,50.959999,IEMG
2019-10-22,59.990002,AAPL
2019-10-22,62.060001,GOOGL
2019-10-22,66.470001,EFA
2019-10-22,88.286499,AMZN
2019-10-22,136.369995,MSFT
2019-10-22,139.339996,TLT
2019-10-22,140.199997,GLD
2019-10-22,152.110001,VTI
2019-10-22,182.339996,META
2019-10-22,191.850006,QQQ
2019-10-22,274.630005,VOO
2019-10-22,298.339996,CSPX.L
2019-10-23,4.87725,NVDA
2019-10-23,16.978666,TSLA
2019-10-23,28.540001,XLF
2019-10-23,40.375,XLK
2019-10-23,50.970001,IEMG
2019-10-23,60.794998,AAPL
2019-10-23,62.8815,GOOGL
2019-10-23,66.830002,EFA
2019-10-23,88.108498,AMZN
2019-10-23,137.240005,MSFT
2019-10-23,139.479996,TLT
2019-10-23,140.529999,GLD
2019-10-23,152.419998,VTI
2019-10-23,186.149994,META
2019-10-23,192.220001,QQQ
2019-10-23,275.440002,VOO
2019-10-23,297.329987,CSPX.L
2019-10-24,4.9215,NVDA
2019-10-24,19.978666,TSLA
2019-10-24,28.5,XLF
2019-10-24,40.965,XLK
2019-10-24,51.0,IEMG
2019-10-24,60.895,AAPL
2019-10-24,62.955502,GOOGL
2019-10-24,66.949997,EFA
2019-10-24,89.039001,AMZN
2019-10-24,139.199997,TLT
2019-10-24,139.940002,MSFT
2019-10-24,141.529999,GLD
2019-10-24,152.839996,VTI
2019-10-24,186.380005,META
2019-10-24,194.089996,QQQ
2019-10-24,275.890015,VOO
2019-10-24,298.480011,CSPX.L
2019-10-25,5.1135,NVDA
2019-10-25,21.875334,TSLA
2019-10-25,28.639999,XLF
2019-10-25,41.459999,XLK
2019-10-25,51.290001,IEMG
2019-10-25,61.645,AAPL
2019-10-25,63.215,GOOGL
2019-10-25,67.019997,EFA
2019-10-25,88.066498,AMZN
2019-10-25,138.520004,TLT
2019-10-25,140.729996,MSFT
2019-10-25,141.860001,GLD
2019-10-25,153.449997,VTI
2019-10-25,187.889999,META
2019-10-25,195.639999,QQQ
2019-10-25,277.040009,VOO
2019-10-25,299.850006,CSPX.L
2019-10-28,5.16975,NVDA
2019-10-28,21.847334,TSLA
2019-10-28,28.790001,XLF
2019-10-28,41.985001,XLK
2019-10-28,51.630001,IEMG
2019-10-28,62.262501,AAPL
2019-10-28,64.448997,GOOGL
2019-10-28,67.32,EFA
2019-10-28,88.853996,AMZN
2019-10-28,137.259995,TLT
2019-10-28,140.639999,GLD
2019-10-28,144.190002,MSFT
2019-10-28,154.380005,VTI
2019-10-28,189.399994,META
2019-10-28,197.570007,QQQ
2019-10-28,278.649994,VOO
2019-10-28,301.059998,CSPX.L
2019-10-29,5.073,NVDA
2019-10-29,21.081333,TSLA
2019-10-29,28.860001,XLF
2019-10-29,41.605,XLK
2019-10-29,51.32,IEMG
2019-10-29,60.822498,AAPL
2019-10-29,63.033001,GOOGL
2019-10-29,67.300003,EFA
2019-10-29,88.135498,AMZN
2019-10-29,137.350006,TLT
2019-10-29,140.25,GLD
2019-10-29,142.830002,MSFT
2019-10-29,154.350006,VTI
2019-10-29,189.309998,META
2019-10-29,196.039993,QQQ
2019-10-29,278.470001,VOO
2019-10-29,301.769989,CSPX.L
2019-10-30,5.075,NVDA
2019-10-30,21.000668,TSLA
2019-10-30,28.84,XLF
2019-10-30,41.860001,XLK
2019-10-30,51.549999,IEMG
2019-10-30,60.814999,AAPL
2019-10-30,63.035,GOOGL
2019-10-30,67.580002,EFA
2019-10-30,88.999496,AMZN
2019-10-30,139.360001,TLT
2019-10-30,141.020004,GLD
2019-10-30,144.610001,MSFT
2019-10-30,154.720001,VTI
2019-10-30,188.25,META
2019-10-30,196.990005,QQQ
2019-10-30,279.450012,VOO
2019-10-30,300.959991,CSPX.L
2019-10-31,5.0255,NVDA
2019-10-31,20.994667,TSLA
2019-10-31,28.700001,XLF
2019-10-31,41.834999,XLK
2019-10-31,51.169998,IEMG
2019-10-31,62.189999,AAPL
2019-10-31,62.939999,GOOGL
2019-10-31,67.419998,EFA
2019-10-31,88.833,AMZN
2019-10-31,141.240005,TLT
2019-10-31,142.429993,GLD
2019-10-31,143.369995,MSFT
2019-10-31,154.179993,VTI
2019-10-31,191.649994,META
2019-10-31,197.080002,QQQ
2019-10-31,278.549988,VOO
2019-10-31,300.070007,CSPX.L
2019-11-01,5.06475,NVDA
2019-11-01,20.887333,TSLA
2019-11-01,29.120001,XLF
2019-11-01,42.334999,XLK
2019-11-01,51.959999,IEMG
2019-11-01,63.612499,GOOGL
2019-11-01,63.955002,AAPL
2019-11-01,68.019997,EFA
2019-11-01,89.571999,AMZN
2019-11-01,140.559998,TLT
2019-11-01,142.559998,GLD
2019-11-01,143.720001,MSFT
2019-11-01,155.830002,VTI
2019-11-01,193.619995,META
2019-11-01,198.869995,QQQ
2019-11-01,281.200012,VOO
2019-11-01,303.269989,CSPX.L
2019-11-04,5.2625,NVDA
2019-11-04,21.164667,TSLA
2019-11-04,29.370001,XLF
2019-11-04,42.555,XLK
2019-11-04,52.43,IEMG
2019-11-04,64.375,AAPL
2019-11-04,64.480499,GOOGL
2019-11-04,68.370003,EFA
2019-11-04,90.233002,AMZN
